,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,stop_x,stop_y
2470,SANPARN,7469,SANCUS BLVD & PARK RD,,40.126998,-82.993777,,,,,,0,1124929.7836343038,396392.1576753012
2471,SANPARS,7470,SANCUS BLVD & PARK RD,SANCUS BLVD & CEDAR TRACE BLVD,40.126917,-82.994002,,,,,,0,1124910.7247273242,396382.83759899647
2472,POLORIE,7472,POLARIS PKWY & ORION PL,,40.142715,-82.965792,,,,,,0,1127288.302695195,398176.67028953787
2473,NATCONW,7474,NATIONWIDE BLVD & CONVENTION CENTER,110 E NATIONWIDE BLVD,39.969176,-82.998721,,,,,,0,1124824.2708043419,378908.65425387677
2474,AFRPOLN,7475,AFRICA RD & POLARIS PKWY,,40.146715,-82.938907,,,,,,0,1129576.1617258096,398662.61897717975
2475,POLCLEW,7477,POLARIS PKWY & CLEVELAND AVE,,40.145978,-82.947597,,,,,,0,1128835.5388708133,398567.02909874683
2476,POLOLDW,7478,POLARIS PKWY & OLD WORTHINGTON RD,,40.145871,-82.959592,,,,,,0,1127811.332244124,398536.02945582045
2477,POLOLDE,7479,POLARIS PKWY & OLD WORTHINGTON RD,,40.14555,-82.958834,,,,,,0,1127876.731288731,398501.68488640594
2478,SAN866N,7482,8664 SANCUS BLVD,,40.140558,-82.991316,,,,,,0,1125112.6636604627,397897.712931155
2479,SAN868S,7483,8685 SANCUS BLVD,,40.140737,-82.99147,,,,,,0,1125099.1488764563,397917.2971473044
2480,SAN832N,7484,8322 SANCUS BLVD,,40.13763,-82.991595,,,,,,0,1125094.7417126643,397573.0091228846
2481,SAN8491S,7485,8491 SANCUS BLVD,,40.137345,-82.991819,,,,,,0,1125076.1833475432,397541.0974956474
2482,SANLAZN,7486,SANCUS BLVD & LAZELLE RD,,40.136042,-82.991687,,,,,,0,1125090.087469797,397396.9990790625
2483,SANLAZS,7487,SANCUS BLVD & LAZELLE RD,,40.135497,-82.991934,,,,,,0,1125070.0884425738,397336.2574906837
2484,SANBRON,7488,SANCUS BLVD & BROCKWELL DR,,40.131821,-82.990673,,,,,,0,1125185.2248335555,396931.1152236217
2485,SANBROS,7489,SANCUS BLVD & BROCKWELL DR,,40.131589,-82.990933,,,,,,0,1125163.4827386616,396905.01715448103
2486,SANMASN,7490,SANCUS BLVD & MASTER CT,,40.123552,-82.994754,,,,,,0,1124853.2553713932,396009.01114803774
2487,SANWHIS,7491,SANCUS BLVD & WHITE WATER BLVD,SANCUS BLVD & MASTER CT,40.123257,-82.995132,,,,,,0,1124821.554282568,395975.75429374434
2488,SANWORN,7492,SANCUS BLVD & WORTHINGTON WOODS BLVD,,40.119374,-82.995326,,,,,,0,1124812.7946160221,395545.43153883656
2489,WORSANW,7493,WORTHINGTON WOODS & SANCUS BLVD,WORTHINGTON WOODS BLVD & SANCUS BLVD,40.118945,-82.996,,,,,,0,1124756.0697235737,395496.8759030121
2490,WORALTW,7494,WORTHINGTON WOODS & ALTA VIEW BLVD,WORTHINGTON WOODS BLVD & HUNTINGTON PARK DR,40.119171,-83.00109,,,,,,0,1124320.7135845234,395514.0177998956
2491,WORALTE,7495,WORTHINGTON WOODS & ALTA VIEW BLVD,WORTHINGTON WOODS BLVD & ALTA VIEW BLVD,40.118985,-83.000332,,,,,,0,1124385.8519726803,395494.5920251898
2492,HIGDIMS,7496,HIGH CROSS BLVD & DIMENSION DR,0 HIGH CROSS BLVD & DIMENSION DR,40.116266,-83.012648,,,,,,0,1123338.946528836,395174.49983913405
2493,DALDUBN,7498,DUBLIN DALE DR PARK & RIDE,,40.101391,-83.107014,,,,,,0,1115303.2568773308,393387.09992230625
2494,PBLAZACE,7499,PAUL G BLAZER & ASHLAND CHEMICAL,PAUL G. BLAZER MEMORIAL PKWY,40.088942,-83.132456,,,,,,0,1113151.4549139421,391972.3065166266
2495,MCCMCCW,7500,MCCUTCHEON RD & MCCUTCHEON PL,MCCUTCHEON RD & MCCUTCHEON CROSSING DR,40.034154,-82.927993,,,,,,0,1130745.2248623706,386215.5781597494
2496,MCCMCCE,7501,MCCUTCHEON RD & MCCUTCHEON PL,,40.033976,-82.927519,,,,,,0,1130786.1542070778,386196.6398973962
2497,167HARN,7504,1670 HARRISBURG PIKE,0 HARRISBURG PIKE & FIELDS LOOP COTA PATH,39.923624,-83.059155,,,,,,0,1119735.7737871385,373773.5107170277
2498,REFEASE,7507,REFUGEE RD & EASTLAND MALL,0 REFUGEE RD & EASTLAND MALL,39.915878,-82.887707,,,,,,0,1134447.521176149,373187.0588734662
2499,CHAHAWN,7508,CHAMPION AVE & HAWTHORNE AVE,N CHAMPION AVE & HAWTHORNE AVE,39.970741,-82.968155,,,,,,0,1127439.000670875,379129.88955580397
2500,MCKMCKW,7510,MCKINLEY AVE & MCKINLEY TRANSPORTATION,MCKINLEY AVE & MCKINLEY GARAGE PATH,39.963875,-83.041242,,,,,,0,1121192.7044776373,378256.6732896281
2501,BOASHAS,7512,BOARDWALK ST & SHAPTER AVE,0 BOARDWALK ST,40.088093,-82.992014,,,,,,0,1125158.876386719,392086.4796731075
2502,NATHIGW2,7513,W NATIONWIDE BLVD & N HIGH ST,,39.969128,-83.002288,,,,,,0,1124518.856917558,378897.8073194454
2503,BROASHW,7514,E BROAD ST & N ASHBURTON RD,,39.972248,-82.911966,,,,,,0,1132248.139300503,379387.5044120033
2504,SPRHIGW,7515,E SPRING ST & N HIGH ST,,39.966398,-83.00122,,,,,,0,1124615.801064205,378597.2064265772
2505,BRO4THW,7518,E BROAD ST & N 4TH ST,0 E BROAD ST & N FOURTH ST,39.962834,-82.995957,,,,,,0,1125073.759774937,378210.7896633723
2506,NAG5THE1,7519,E NAGHTEN ST & N 5TH ST,,39.968724,-82.996216,,,,,,0,1125039.7303439039,378862.5038021563
2507,JAMRUHN,7532,JAMES RD & RUHL AVE,N JAMES RD,39.977014,-82.913009,,,,,,0,1132148.683380159,379913.45896811853
2508,MARLONS,7534,MARCONI BLVD & LONG ST,MARCONI BLVD & W LONG ST,39.964627,-83.004795,,,,,,0,1124313.1323554558,378395.5924860408
2509,BROLOWW,7535,E BROAD ST & LOWELL RD,,39.971845,-82.915639,,,,,,0,1131934.4274896467,379336.85026585613
2510,LANHIGW,7536,W LANE AVE & N HIGH ST,W LANE AVE & ALY,40.006139,-83.010373,,,,,,0,1123752.6774902127,382983.19014026667
2511,HIGLANS,7537,N HIGH ST & W LANE AVE,N HIGH ST & E LANE AVE,40.00565,-83.009261,,,,,,0,1123848.8373681481,382930.758912986
2512,LANNEIW,7538,W LANE AVE & NEIL AVE,,40.006269,-83.014143,,,,,,0,1123429.7136105432,382991.7875270947
2513,LANNEIE,7539,W LANE AVE & NEIL AVE,,40.006144,-83.013788,,,,,,0,1123460.3493130093,382978.49223402503
2514,GRAMOUS,7540,S GRANT AVE & E MOUND ST,,39.956566,-82.989875,,,,,,0,1125607.388099947,377526.31353368214
2515,LANTUTW,7541,W LANE AVE & TUTTLE PARK PL,,40.0064,-83.016767,,,,,,0,1123204.844199607,383002.26667317224
2516,LANTUTE,7542,W LANE AVE & TUTTLE PARK PL,,40.006301,-83.01692,,,,,,0,1123191.9439660772,382991.07048962696
2517,LANOLEE,7545,W LANE AVE & OLENTANGY RIVER RD,,40.006508,-83.022794,,,,,,0,1122688.7312050494,383005.0061341
2518,BETPICW,7546,BETHEL RD & PICKFORDE DR,,40.064843,-83.087054,,,,,,0,1117078.1457595297,389368.62247503665
2519,OLEACKS,7547,OLENTANGY RIVER RD & ACKERMAN RD,,40.015379,-83.022838,,,,,,0,1122667.4503213894,383987.18077728106
2520,OLEDODN,7548,OLENTANGY RIVER RD & DODRIDGE ST,OLENTANGY RIVER RD & W DODRIDGE ST,40.016977,-83.023101,,,,,,0,1122641.7867774714,384163.7196194165
2521,487SINN,7553,4875 SINCLAIR RD,SINCLAIR RD & EXIT 116 RAMP,40.065006,-82.998442,,,,,,0,1124655.7412679056,389519.9181692718
2522,487SINS,7554,4875 SINCLAIR RD,SINCLAIR RD & EXIT 116 RAMP,40.064613,-82.998678,,,,,,0,1124636.3483399767,389476.0335877384
2523,SINFREN,7555,SINCLAIR RD & FREEWAY DR N,0 SINCLAIR RD & FREEWAY DR N,40.070245,-82.998085,,,,,,0,1124675.7475020324,390100.61197387474
2524,SINFRES,7556,SINCLAIR RD & FREEWAY DR N,,40.069995,-82.998322,,,,,,0,1124655.9837775335,390072.5605580965
2525,SINSTRN,7557,SINCLAIR RD & STRIMPLE AVE,,40.072459,-82.99796,,,,,,0,1124681.9886581362,390345.9744243724
2526,SINSTRS,7558,SINCLAIR RD & STRIMPLE AVE,,40.072137,-82.998195,,,,,,0,1124662.5413290497,390309.95301857404
2527,SINLINN,7559,SINCLAIR RD & LINCOLN AVE,SINCLAIR RD & E LINCOLN AVE,40.07511,-82.997811,,,,,,0,1124689.4031664315,390639.7667363561
2528,SINLINS,7560,SINCLAIR RD & LINCOLN AVE,SINCLAIR RD & E LINCOLN AVE,40.074199,-82.998057,,,,,,0,1124670.1993582286,390538.5044986546
2529,SINSHON,7561,SINCLAIR RD & SHORE DR,,40.081054,-82.997526,,,,,,0,1124701.8273261383,391298.42841346737
2530,SINSHOS,7562,SINCLAIR RD & SHORE DR,,40.080733,-82.997739,,,,,,0,1124684.261870407,391262.55130796763
2531,SINDUBN,7563,SINCLAIR RD & DUBLIN GRANDVILLE RD,SINCLAIR RD & E DUBLIN-GRANVILLE RD,40.087873,-82.997527,,,,,,0,1124688.0392203215,392053.5490753921
2532,SINDUBS,7564,SINCLAIR RD & DUBLIN GRANDVILLE RD,0 SINCLAIR RD & E DUBLIN-GRANVILLE RD,40.087239,-82.99768,,,,,,0,1124676.2338282543,391983.103513786
2533,VENSOUE,7567,VENICE DR & SOUTHFIELD DR E,,39.897659,-82.953132,,,,,,0,1128876.949830656,371062.9947136197
2534,VENFAIW,7568,VENICE DR & FAIRWOOD AVE,,39.898825,-82.957724,,,,,,0,1128480.7950906616,371184.7223111581
2535,VENFAIE,7569,VENICE DR & FAIRWOOD AVE,,39.898646,-82.957369,,,,,,0,1128511.6040717058,371165.47408292
2536,FAISOUN,7570,FAIRWOOD AVE & SOUTHFIELD DR S,,39.90127,-82.957597,,,,,,0,1128486.6386081036,371455.59338631586
2537,FAISOUS,7571,FAIRWOOD AVE & SOUTHFIELD DR S,,39.90144,-82.957798,,,,,,0,1128469.0537191543,371474.091609583
2538,FAIWEIN,7572,SOUTHFIELD DR & WEIRTON DR,SOUTHFIELD DR E & WEIRTON DR,39.90014,-82.95271,,,,,,0,1128907.9977928565,371338.32393857616
2539,WEIHOUN,7573,WEIRTON DR & HOUSTON DR,,39.902443,-82.952288,,,,,,0,1128939.411513748,371593.9493208423
2540,WEIWATS,7574,WEIRTON DR & WATKINS RD,,39.904255,-82.952798,,,,,,0,1128891.932436242,371793.7255226732
2541,WEIWATN,7575,WEIRTON DR & WATKINS RD,,39.904513,-82.952562,,,,,,0,1128911.6322175858,371822.66545726766
2542,180WATW,7576,1800 WATKINS RD,,39.904349,-82.945564,,,,,,0,1129511.9613486952,371815.7595220135
2543,180WATE,7577,1800 WATKINS RD,,39.904179,-82.945446,,,,,,0,1129522.432041367,371797.1301189194
2544,WATNEWE,7578,WATKINS RD & NEW WORLD DR,,39.903853,-82.938848,,,,,,0,1130088.808514589,371771.6960717427
2545,WATNEWW,7579,WATKINS RD & NEW WORLD DR,,39.904031,-82.939262,,,,,,0,1130052.9412168874,371790.73125817196
2546,WATALUW,7580,WATKINS RD & ALUM CREEK DR,,39.906081,-82.929339,,,,,,0,1130899.402992651,372033.7799410927
2547,WATALUE,7581,WATKINS RD & ALUM CREEK DR,0 WATKINS RD & ALUM CREEK DR,39.906009,-82.929882,,,,,,0,1130853.0005015368,372024.925193168
2548,FAIGATN,7582,FAIRWOOD AVE & GATES ST,FAIRWOOD AVE & E GATES ST,39.936409,-82.954668,,,,,,0,1128665.110366155,375350.383041422
2549,FAIGATS,7583,FAIRWOOD AVE & GATES ST,FAIRWOOD AVE & E GATES ST,39.936159,-82.954916,,,,,,0,1128644.3753583883,375322.3087419312
2550,FAIDESN,7584,FAIRWOOD AVE & DESHLER AVE,FAIRWOOD AVE & E DESHLER AVE,39.939256,-82.954412,,,,,,0,1128681.1591973028,375665.98336418334
2551,FAIDESS,7585,FAIRWOOD AVE & DESHLER AVE,FAIRWOOD AVE & E DESHLER AVE,39.938935,-82.954648,,,,,,0,1128661.6003610638,375630.06768756243
2552,FAIWHIN,7586,FAIRWOOD AVE & WHITTIER ST,FAIRWOOD AVE & E WHITTIER ST,39.942478,-82.954168,,,,,,0,1128695.4019973425,376023.08246973285
2553,WHITFAIE,7587,E WHITTIER ST & FAIRWOOD AVE,0 E WHITTIER ST & WHITTIER,39.942906,-82.954452,,,,,,0,1128670.1822486012,376070.01194202306
2554,WILFISN,7588,N WILSON RD & FISHER RD,,39.96659,-83.094896,,,,,,0,1116591.7421330758,378477.9103322816
2555,WILFISS,7589,N WILSON RD & FISHER RD,,39.966812,-83.095275,,,,,,0,1116558.8630147062,378501.94018191786
2556,HIGMOLS,7592,S HIGH ST & E MOLER ST,,39.935318,-82.996142,,,,,,0,1125113.2457963189,375164.1268268733
2557,HIGHANN,7593,S HIGH ST & HANFORD ST,,39.936755,-82.995956,,,,,,0,1125126.295162141,375323.50722427294
2558,11THIGW,7594,E 11TH AVE & N HIGH ST,,39.994844,-83.006911,,,,,,0,1124071.566467484,381737.9136706231
2559,11T4THW,7596,E 11TH AVE & N 4TH ST,,39.994487,-82.999561,,,,,,0,1124701.543461627,381709.7601095884
2560,HAGVANN,7597,HAGUE AVE & VANDERBERG AVE,S HAGUE AVE & VANDERBERG AVE,39.936772,-83.07454,,,,,,0,1118392.0601676842,375206.35031251586
2561,HAGVANS,7598,HAGUE AVE & VANDERBERG AVE,S HAGUE AVE & VANDERBERG AVE,39.936808,-83.074753,,,,,,0,1118373.7386312957,375210.0222560626
2562,HAGROSN,7599,HAGUE AVE & ROSEDALE AVE,S HAGUE AVE & ROSEDALE AVE,39.934647,-83.075148,,,,,,0,1118343.9994684919,374970.1913847879
2563,HAGROSS,7600,HAGUE AVE & ROSEDALE AVE,S HAGUE AVE & ROSEDALE AVE,39.934683,-83.07536,,,,,,0,1118325.7630346192,374973.8649139651
2564,HAGBRIN,7601,HAGUE AVE & BRIGGS RD,S HAGUE AVE & BRIGGS RD,39.931138,-83.076152,,,,,,0,1118264.6281517402,374580.2260977024
2565,HAGBRIS,7602,HAGUE AVE & BRIGGS RD,S HAGUE AVE & BRIGGS RD,39.93103,-83.076459,,,,,,0,1118238.5226105966,374567.8176154506
2566,BRIBINW,7603,BRIGGS RD & BINNS BLVD,,39.931799,-83.081148,,,,,,0,1117835.204830809,374646.0690557372
2567,COULIVS,7604,COURTRIGHT RD & E LIVINGSTON AVE,,39.94547,-82.897034,,,,,,0,1133584.4634750478,376447.54150544957
2568,GENBRIN,7605,GENDER RD & BRICE RD,,39.923176,-82.829279,,,,,,0,1139439.5901961015,374094.51888244716
2569,COULIVN1,7607,COURTRIGHT RD & E LIVINGSTON AVE,,39.944015,-82.896939,,,,,,0,1133595.7277213493,376286.6170962724
2570,COUKIRN,7609,COURTRIGHT RD & KIRKWOOD RD,,39.941489,-82.897162,,,,,,0,1133582.0446427087,376006.5952583224
2571,TAYCLIN,7610,TAYLOR AVE & CLIFTON AVE,,39.971398,-82.961281,,,,,,0,1128026.3795458,379213.55365934956
2572,COUKIRS,7612,COURTRIGHT & KIRKWOOD RD,COURTRIGHT RD & ROSWELL DR,39.941061,-82.89741,,,,,,0,1133561.7136113313,375958.7997571286
2573,TAYCLIS,7613,TAYLOR AVE & CLIFTON AVE,,39.971264,-82.961505,,,,,,0,1128007.4708926405,379198.3609435988
2574,COUROSN,7614,COURTRIGHT RD & ROSWELL RD,COURTRIGHT RD & ROSWELL DR,39.93783,-82.897491,,,,,,0,1133561.709287281,375600.9659870046
2575,TAYGREN,7615,TAYLOR AVE & GREENWAY AVE,,39.974335,-82.961037,,,,,,0,1128041.2286203704,379539.11642182583
2576,GENBRIS,7616,GENDER RD & BRICE RD,,39.923069,-82.829444,,,,,,0,1139425.6879591057,374082.38737736316
2577,COUROSS,7617,COURTRIGH RD & ROSWELL RD,COURTRIGHT RD & ROSWELL DR,39.93858,-82.897633,,,,,,0,1133547.9313617484,375683.7612535282
2578,TAYMTVS,7618,TAYLOR AVE  & MT VERNON AVE,,39.974317,-82.961249,,,,,,0,1128023.1097639229,379536.7858391368
2579,GENCENS,7619,GENDER RD & CENTENIAL DR,GENDER RD & CENTENNIAL DR,39.919989,-82.825704,,,,,,0,1139753.15589904,373747.9163776599
2580,GENCENN,7620,GENDER RD & CENTENIAL DR,GENDER RD & CENTENNIAL DR,39.920096,-82.825538,,,,,,0,1139767.1439857525,373760.0502207909
2581,TAYMARS,7623,TAYLOR AVE & MARYLAND AVE,,39.977628,-82.961018,,,,,,0,1128036.0741983152,379903.7377343206
2582,MCNCHEN,7625,MCNAUGHTEN & CHERRY HILL DR,MCNAUGHTEN RD & CHERRY HILL DR,39.959127,-82.837966,,,,,,0,1138614.9102795888,378059.5239168466
2583,MCNEFFS,7626,MCNAUGHTEN RD & EFFINGHAM RD,,39.959431,-82.838155,,,,,,0,1138598.0431417779,378092.8540270082
2584,MCNOLDN,7627,MCNAUGHTEN RD & OLDE ORCHARD DR,MCNAUGHTEN RD & CHERRY HILL DR,39.963456,-82.837587,,,,,,0,1138637.7243473793,378539.44531528535
2585,MCNOLDS,7628,MCNAUGHTEN RD & OLDE ORCHARD DR,,39.963875,-82.837752,,,,,,0,1138622.6574987762,378585.548819175
2586,MCNBASN,7630,MCNAUGHTEN & BASKERVILLE DR,MCNAUGHTEN RD & BASKERVILLE DR,39.966374,-82.837314,,,,,,0,1138654.6013636165,378862.97274655907
2587,MCNWINS,7632,MCNAUGHTEN RD & WINDING RIDGE DR,,39.966374,-82.837527,,,,,,0,1138636.3580109046,378862.6053469039
2588,MCNBILLN,7633,MCNAUGHTEN RD & BILLINGTON DR,,39.969266,-82.837018,,,,,,0,1138673.5039831754,379183.6629577256
2589,MCNWHIS,7634,MCNAUGHTEN RD & WHITNEY WOODS CT,,39.969266,-82.83723,,,,,,0,1138655.3471258224,379183.29723298154
2590,MCNKNIN,7635,MCNAUGHTEN RD & KNIVERS EDGE WAY,MCNAUGHTEN RD & KINVER EDGE WAY,39.972898,-82.836698,,,,,,0,1138692.8089457843,379586.3238264028
2591,MCNWHI1,7636,MCNAUGHTEN RD & WHITMAN RD,,39.972898,-82.83691,,,,,,0,1138674.6531504407,379585.958050741
2592,MCNGANN,7637,MCNAUGHTEN RD & GANSE,MCNAUGHTEN RD & SISTER NANCY GANSE LN,39.97745,-82.836306,,,,,,0,1138716.2237254994,380090.9681923167
2593,TAYGAHN,7639,TAYLOR STATION RD & GAHANNA PKWY,,39.990311,-82.841441,,,,,,0,1138247.8868962238,381506.0295868609
2594,TAYGAHS,7640,TAYLOR STATION RD & GAHANNA PKWY,,39.990401,-82.84163,,,,,,0,1138231.5051964042,381515.66902172484
2595,CLATAYE,7641,CLAYCRAFT RD & TAYLOR STATION RD,,39.9924,-82.840176,,,,,,0,1138351.5420357408,381739.49319351953
2596,CLASCIE,7642,CLAYCRAFT RD & SCIENCE BLVD,,39.992606,-82.844134,,,,,,0,1138012.225214154,381755.4966232453
2597,CLASCIW,7643,CLAYCRAFT RD & SCIENCE BLVD,,39.992766,-82.844134,,,,,,0,1138011.869940758,381773.21134090226
2598,790SCIN,7644,790 SCIENCE BLVD,,39.996488,-82.843247,,,,,,0,1138079.5398386053,382186.8246078929
2599,791SCIS,7645,791 SCIENCE BLVD,,39.996631,-82.843448,,,,,,0,1138062.0149293796,382202.3119726302
2600,SCITECN,7646,SCIENCE BLVD & TECH CENTER DR,,39.999362,-82.843128,,,,,,0,1138083.3415759867,382505.2323713413
2601,SCITECS,7647,SCIENCE BLVD & TECH CENTER DR,,39.999362,-82.843341,,,,,,0,1138065.1078749783,382504.86648546706
2602,GRASHAW,7648,GRANVILLE ST & N HAMILTON RD,GRANVILLE ST & HAVENS CORNERS RD,40.018409,-82.866668,,,,,,0,1136026.5091500108,384573.98383505177
2603,GRALINW,7649,GRANVILLE ST & LINCOLN CIR,,40.018659,-82.872886,,,,,,0,1135493.836451759,384591.16234666214
2604,GRALINE,7650,GRANVILLE ST & LINCOLN CIR,,40.018498,-82.872886,,,,,,0,1135494.1875846272,384573.3360120035
2605,GRASHIE,7651,GRAVILLE ST & S HIGH ST,GRANVILLE ST & S HIGH ST,40.018685,-82.877436,,,,,,0,1135104.3985334095,384586.3823522908
2606,GRASHIW,7654,GRANVILLE ST & S HIGH ST,,40.018846,-82.877436,,,,,,0,1135104.0484095153,384604.20871237235
2607,US6OLDW,7655,US 62 & OLD RIDENOUR RD,US 62 & OLDE RIDENOUR RD,40.018934,-82.882543,,,,,,0,1134666.8099530363,384605.38225194474
2608,US6OLDE,7656,US 62 & OLD RIDENOUR RD,US 62 & OLDE RIDENOUR RD,40.018755,-82.883914,,,,,,0,1134549.8700293512,384583.26689979737
2609,NSTAGLN,7657,N STYGLER RD & AGLER RD,STYGLER RD N & AGLER RD,40.019424,-82.890474,,,,,,0,1133987.0325929683,384646.3826260087
2610,BRIPKYN,7658,5780 BRITTON PKWY,5780 BRITTON PKWY & TUTTLE CROSSING EXIT,40.070438,-83.137153,,,,,,0,1112783.5484383614,389916.56556426245
2611,NSTDUNN,7659,N STYGLER RD & DUNNCHURCH RD,STYGLER RD N & DUNCHURCH RD,40.022726,-82.890203,,,,,,0,1134003.1013603706,385012.4434154874
2612,NSTCHAN,7660,N STYGLER RD & CHAPELFIELD RD,STYGLER RD N & CHAPELFIELD RD,40.026787,-82.88985,,,,,,0,1134024.546611155,385462.68285923346
2613,NSTMCCN,7661,N STYGLER RD & MCCUTCHEON RD,STYGLER RD N & MCCUTCHEON RD,40.029572,-82.889603,,,,,,0,1134039.6718579214,385771.4633149706
2614,STYMCCN,7662,STYGLER RD & MCCUTCHEON RD,STYGLER RD N & MCCUTCHEON RD,40.032981,-82.889309,,,,,,0,1134057.4696609017,386149.41640935047
2615,BRIPKYS,7663,5780 BRITTON PKWY,5780 BRITTON PKWY & TUTTLE CROSSING EXIT,40.070402,-83.137366,,,,,,0,1112765.3997808215,389912.28012697294
2616,BRITUTS,7664,BRITTON PKWY & TUTTLES BROOK DR,BRITTON PKWY & TUTTLE CROSSING EXIT,40.067652,-83.137687,,,,,,0,1112742.9453087952,389607.2990575684
2617,555BRPKN,7665,5550 BRITTON PKWY,,40.067555,-83.137296,,,,,,0,1112776.5582489478,389597.105961544
2618,STYMCCS,7666,STYGLER RD & MCCUTCHEON RD,STYGLER RD N & MCCUTCHEON RD,40.032749,-82.889533,,,,,,0,1134038.8051410592,386123.3544935427
2619,STYWOON,7667,STYGLER RD & WOODMARK RUN,STYGLER RD N & GAMEWOOD DR,40.037533,-82.888909,,,,,,0,1134081.8657296756,386654.10879013187
2620,STYWOOS,7668,STYGLER RD & WOODMARK RUN,STYGLER RD N & WOODMARK RUN,40.03789,-82.889086,,,,,,0,1134065.9522600682,386693.342930884
2621,STYFORN,7669,STYGLER RD & FORESTWOOD DR,STYGLER RD N & FORESTWOOD DR,40.040728,-82.888591,,,,,,0,1134102.1722080645,387008.41142679716
2622,STYFORS,7670,STYGLER RD & FORESTWOOD DR,STYGLER RD N & FORESTWOOD DR,40.041148,-82.888756,,,,,,0,1134087.149903043,387054.641560161
2623,STYRIDN,7672,STYGLER RD & RIDENOUR RD,STYGLER RD N & RIDENOUR RD,40.044129,-82.888237,,,,,,0,1134125.1104866094,387385.5859766082
2624,STYSANS,7673,STYGLER RD & SANDBURR DR,STYGLER RD N & SANDBURR DR,40.04354,-82.888509,,,,,,0,1134103.1146079218,387319.9135497642
2625,BRICARN,7676,BRITTON PKWY & CARRINGTON WAY,,40.058623,-83.136351,,,,,,0,1112873.6105929033,388609.3263362829
2626,STYWENS,7677,STYGLER RD & WENDLER BLVD,,40.046993,-82.890816,,,,,,0,1133898.3179202655,387698.4112095644
2627,5677ALE,7678,5677 ALSHIRE RD,,39.929158,-82.838649,,,,,,0,1138623.1707006516,374740.5448060465
2628,SAWSBS,7679,SAWMILL RD & SAWBURY BLVD,,40.114337,-83.090736,,,,,,0,1116670.1632355992,394844.2897437855
2629,SAWSBN,7680,SAWMILL RD & SAWBURY BLVD,,40.113953,-83.090475,,,,,,0,1116693.188373476,394802.14228681824
2630,SAWSNOS,7681,SAWMILL RD & SNOUFFER RD,,40.105366,-83.091335,,,,,,0,1116635.8465568465,393849.928087772
2631,SAWSNON,7682,SAWMILL RD & SNOUFFER RD,,40.104286,-83.090976,,,,,,0,1116668.5590620467,393730.84560783184
2632,SAWFEDN,7683,SAWMILL RD & FEDERATED BLVD,,40.102224,-83.091005,,,,,,0,1116669.9586940212,393502.4500572133
2633,SAWVILLS,7684,SAWMILL RD & VILLAGE PKWY,SAWMILL RD & FEDERATED BLVD,40.101402,-83.091417,,,,,,0,1116636.291624173,393410.82104367926
2634,SAWSAWN,7685,SAWMILL RD & SAWMILL PLACE BLVD,,40.09993,-83.091081,,,,,,0,1116667.777353227,393248.29466678016
2635,SAWBANS,7686,SAWMILL RD & BANKER DR,,40.099814,-83.091495,,,,,,0,1116632.6106214256,393234.8476586401
2636,DUBSAWW,7687,W DUBLIN GRANVILLE RD & SAWMILL,W DUBLIN-GRANVILLE RD & SAWMILL RD,40.097883,-83.092873,,,,,,0,1116518.4586531324,393019.00459899276
2637,BRICARS,7688,BRITTON RD & CARRINGTON WAY,BRITTON PKWY & CARRINGTON WAY,40.057614,-83.136265,,,,,,0,1112882.800645262,388497.71404864313
2638,HAMHOMS,7689,S HAMILTON RD & HOMER OHIO LN,,39.875137,-82.884543,,,,,,0,1134806.921199943,368682.3315350802
2639,BRIFARN,7690,BRITTON PKWY & BRITTON FARMS DR,,40.05526,-83.135321,,,,,,0,1112967.823874027,388238.3674711032
2640,DUBDUBW,7691,W DUBLIN GRANVILLE RD & DUBLIN CENTER DR,W DUBLIN-GRANVILLE RD & DUBLIN CENTER DR,40.098861,-83.094923,,,,,,0,1116341.4040124046,393124.34168319625
2641,HAMHOMN,7692,S HAMILTON RD & HOMER OHIO LN,,39.875405,-82.884012,,,,,,0,1134851.888111391,368712.8887887548
2642,BRIFARS,7693,BRITTON PKWY & BRITTON FARMS DR,,40.054787,-83.13539,,,,,,0,1112962.7827043058,388185.8924470318
2643,DUBDUBE,7694,W DUBLIN GRANVILLE RD & DUBLIN CENTER DR,W DUBLIN-GRANVILLE RD & DUBLIN CENTER DR,40.098433,-83.094685,,,,,,0,1116362.5491599648,393077.28822508594
2644,DUBSHAW,7696,W DUBLIN GRANVILLE RD &  SHAMROCKBLVD,W DUBLIN-GRANVILLE RD & SHAMROCK BLVD,40.099491,-83.101871,,,,,,0,1115746.3678838555,393184.0790385641
2645,BRIDAVS,7697,BRITTON PKWY & DAVIDSON RD,BRITTON PKWY & BRITTON FARMS DR,40.050309,-83.134191,,,,,,0,1113073.4922913418,387691.70531785965
2646,DUBSHAE,7698,W DUBLIN GRANVILLE RD & SHAMROCK BLVD,W DUBLIN-GRANVILLE RD & SHAMROCK BLVD,40.099102,-83.099574,,,,,,0,1115943.4225940844,393144.3104253367
2647,BRIDAVN,7699,BRITTON PKWY & DAVIDSON RD,,40.050363,-83.133848,,,,,,0,1113102.7340441716,387698.1675795176
2648,BRIANSS,7700,BRITTON PKWY & ANSON DR,,40.042184,-83.13137,,,,,,0,1113329.6275490029,386795.9631610132
